mol_id,reason,detail,retained_id
gdb_128010,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_128142,uncharacterized,,
gdb_128143,uncharacterized,,
gdb_128147,uncharacterized,,
gdb_128171,uncharacterized,,
gdb_128180,uncharacterized,,
gdb_128183,uncharacterized,,
gdb_128184,uncharacterized,,
gdb_128185,uncharacterized,,
gdb_128195,uncharacterized,,
gdb_128212,uncharacterized,,
gdb_128225,uncharacterized,,
gdb_128235,uncharacterized,,
gdb_128251,uncharacterized,,
gdb_128252,uncharacterized,,
gdb_128260,uncharacterized,,
gdb_128283,uncharacterized,,
gdb_128307,uncharacterized,,
gdb_128336,uncharacterized,,
gdb_128349,uncharacterized,,
gdb_128405,uncharacterized,,
gdb_128406,uncharacterized,,
gdb_128407,uncharacterized,,
gdb_128408,uncharacterized,,
gdb_128409,uncharacterized,,
gdb_128421,uncharacterized,,
gdb_128423,uncharacterized,,
gdb_128427,uncharacterized,,
gdb_128428,uncharacterized,,
gdb_128430,uncharacterized,,
gdb_128499,uncharacterized,,
gdb_128500,uncharacterized,,
gdb_128528,uncharacterized,,
gdb_128529,uncharacterized,,
gdb_128555,uncharacterized,,
gdb_128558,uncharacterized,,
gdb_128559,uncharacterized,,
gdb_128568,uncharacterized,,
gdb_128583,uncharacterized,,
gdb_128596,uncharacterized,,
gdb_128605,uncharacterized,,
gdb_128616,uncharacterized,,
gdb_128618,uncharacterized,,
gdb_128619,uncharacterized,,
gdb_128620,uncharacterized,,
gdb_128627,uncharacterized,,
gdb_128634,uncharacterized,,
gdb_128647,uncharacterized,,
gdb_128648,uncharacterized,,
gdb_128672,uncharacterized,,
gdb_128674,uncharacterized,,
gdb_128695,uncharacterized,,
gdb_128706,uncharacterized,,
gdb_128822,uncharacterized,,
gdb_128933,uncharacterized,,
gdb_128948,uncharacterized,,
gdb_128962,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_129013,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_129024,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_129025,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_129026,invalid_structure,"Explicit valence for atom # 3 C, 4, is greater than permitted",
gdb_129032,uncharacterized,,
gdb_129035,uncharacterized,,
gdb_129037,uncharacterized,,
gdb_129040,uncharacterized,,
gdb_129041,uncharacterized,,
gdb_129042,uncharacterized,,
gdb_129047,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129048,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129049,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129059,uncharacterized,,
gdb_129067,uncharacterized,,
gdb_129071,uncharacterized,,
gdb_129079,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129080,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129082,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129083,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129086,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129087,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129088,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129089,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129090,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129094,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129095,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129096,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129100,uncharacterized,,
gdb_129106,uncharacterized,,
gdb_129114,uncharacterized,,
gdb_129126,uncharacterized,,
gdb_129130,uncharacterized,,
gdb_129132,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129133,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129134,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129136,uncharacterized,,
gdb_129137,uncharacterized,,
gdb_129138,uncharacterized,,
gdb_129140,uncharacterized,,
gdb_129145,uncharacterized,,
gdb_129146,uncharacterized,,
gdb_129147,uncharacterized,,
gdb_129148,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129149,uncharacterized,,
gdb_129150,uncharacterized,,
gdb_129151,uncharacterized,,
gdb_129153,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129154,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129155,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129156,uncharacterized,,
gdb_129157,uncharacterized,,
gdb_129160,uncharacterized,,
gdb_129161,uncharacterized,,
gdb_129162,uncharacterized,,
gdb_129163,uncharacterized,,
gdb_129164,uncharacterized,,
gdb_129165,uncharacterized,,
gdb_129166,uncharacterized,,
gdb_129167,uncharacterized,,
gdb_129168,uncharacterized,,
gdb_129169,uncharacterized,,
gdb_129170,uncharacterized,,
gdb_129171,uncharacterized,,
gdb_129172,uncharacterized,,
gdb_129173,uncharacterized,,
gdb_129174,uncharacterized,,
gdb_129175,uncharacterized,,
gdb_129176,uncharacterized,,
gdb_129177,uncharacterized,,
gdb_129178,uncharacterized,,
gdb_129179,uncharacterized,,
gdb_129182,uncharacterized,,
gdb_129191,uncharacterized,,
gdb_129194,uncharacterized,,
gdb_129201,uncharacterized,,
gdb_129205,uncharacterized,,
gdb_129206,uncharacterized,,
gdb_129213,uncharacterized,,
gdb_129237,uncharacterized,,
gdb_129238,uncharacterized,,
gdb_129239,uncharacterized,,
gdb_129240,uncharacterized,,
gdb_129241,uncharacterized,,
gdb_129242,uncharacterized,,
gdb_129243,uncharacterized,,
gdb_129244,uncharacterized,,
gdb_129245,uncharacterized,,
gdb_129246,uncharacterized,,
gdb_129247,uncharacterized,,
gdb_129250,uncharacterized,,
gdb_129257,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129258,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129259,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129260,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129261,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129262,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129263,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129264,uncharacterized,,
gdb_129265,uncharacterized,,
gdb_129266,uncharacterized,,
gdb_129267,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129268,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_129269,uncharacterized,,
gdb_129270,uncharacterized,,
gdb_129271,uncharacterized,,
gdb_129272,uncharacterized,,
gdb_129273,uncharacterized,,
gdb_129274,uncharacterized,,
gdb_129276,uncharacterized,,
gdb_129277,uncharacterized,,
gdb_129278,uncharacterized,,
gdb_129279,uncharacterized,,
gdb_129280,uncharacterized,,
gdb_129281,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129282,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129285,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129286,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129290,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129291,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129292,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129293,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129294,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129299,uncharacterized,,
gdb_129300,uncharacterized,,
gdb_129301,uncharacterized,,
gdb_129302,uncharacterized,,
gdb_129303,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129304,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129305,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129308,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129309,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129313,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129314,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129317,uncharacterized,,
gdb_129318,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129319,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_129320,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129321,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129322,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_129327,uncharacterized,,
gdb_129328,uncharacterized,,
gdb_129329,uncharacterized,,
gdb_129330,uncharacterized,,
gdb_129338,uncharacterized,,
gdb_129346,uncharacterized,,
gdb_129348,uncharacterized,,
gdb_129368,uncharacterized,,
gdb_129369,uncharacterized,,
gdb_129370,uncharacterized,,
gdb_129371,uncharacterized,,
gdb_129375,uncharacterized,,
gdb_129376,uncharacterized,,
gdb_129377,uncharacterized,,
gdb_129378,uncharacterized,,
gdb_129379,uncharacterized,,
gdb_129380,uncharacterized,,
gdb_129381,uncharacterized,,
gdb_129382,uncharacterized,,
gdb_129384,uncharacterized,,
gdb_129385,uncharacterized,,
gdb_129386,uncharacterized,,
gdb_129388,uncharacterized,,
gdb_129389,uncharacterized,,
gdb_129390,uncharacterized,,
gdb_129391,uncharacterized,,
gdb_129392,uncharacterized,,
gdb_129394,uncharacterized,,
gdb_129395,uncharacterized,,
gdb_129396,uncharacterized,,
gdb_129397,uncharacterized,,
gdb_129398,uncharacterized,,
gdb_129399,uncharacterized,,
gdb_129400,uncharacterized,,
gdb_129402,uncharacterized,,
gdb_129403,uncharacterized,,
gdb_129404,uncharacterized,,
gdb_129405,uncharacterized,,
gdb_129407,uncharacterized,,
gdb_129408,uncharacterized,,
gdb_129409,uncharacterized,,
gdb_129411,uncharacterized,,
gdb_129413,uncharacterized,,
gdb_129414,uncharacterized,,
gdb_129415,uncharacterized,,
gdb_129416,uncharacterized,,
gdb_129417,uncharacterized,,
gdb_129418,uncharacterized,,
gdb_129419,uncharacterized,,
gdb_129420,uncharacterized,,
gdb_129421,uncharacterized,,
gdb_129422,uncharacterized,,
gdb_129423,uncharacterized,,
gdb_129424,uncharacterized,,
gdb_129453,uncharacterized,,
gdb_129492,uncharacterized,,
gdb_129494,uncharacterized,,
gdb_129501,uncharacterized,,
gdb_129503,uncharacterized,,
gdb_129508,uncharacterized,,
gdb_129510,uncharacterized,,
gdb_129577,uncharacterized,,
gdb_129583,uncharacterized,,
gdb_129585,uncharacterized,,
gdb_129654,uncharacterized,,
gdb_129736,uncharacterized,,
gdb_129847,uncharacterized,,
gdb_129860,uncharacterized,,
gdb_129868,uncharacterized,,
gdb_129915,uncharacterized,,
gdb_129940,uncharacterized,,
gdb_129997,uncharacterized,,
gdb_129999,uncharacterized,,
gdb_130007,uncharacterized,,
gdb_130009,uncharacterized,,
gdb_130036,uncharacterized,,
gdb_130038,uncharacterized,,
gdb_130048,uncharacterized,,
gdb_130049,uncharacterized,,
gdb_130120,uncharacterized,,
gdb_130121,uncharacterized,,
gdb_130122,uncharacterized,,
gdb_130124,uncharacterized,,
gdb_130162,uncharacterized,,
gdb_130164,uncharacterized,,
gdb_130182,uncharacterized,,
gdb_130238,uncharacterized,,
gdb_130297,uncharacterized,,
gdb_130337,uncharacterized,,
gdb_130338,uncharacterized,,
gdb_130343,uncharacterized,,
gdb_130345,uncharacterized,,
gdb_130346,uncharacterized,,
gdb_130355,uncharacterized,,
gdb_130374,uncharacterized,,
gdb_130378,uncharacterized,,
gdb_130386,uncharacterized,,
gdb_130387,uncharacterized,,
gdb_130388,uncharacterized,,
gdb_130389,uncharacterized,,
gdb_130390,uncharacterized,,
gdb_130398,uncharacterized,,
gdb_130401,uncharacterized,,
gdb_130402,uncharacterized,,
gdb_130403,uncharacterized,,
gdb_130404,uncharacterized,,
gdb_130405,uncharacterized,,
gdb_130406,uncharacterized,,
gdb_130407,uncharacterized,,
gdb_130408,uncharacterized,,
gdb_130410,uncharacterized,,
gdb_130411,uncharacterized,,
gdb_130412,uncharacterized,,
gdb_130413,uncharacterized,,
gdb_130414,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_130415,uncharacterized,,
gdb_130416,uncharacterized,,
gdb_130418,uncharacterized,,
gdb_130421,uncharacterized,,
gdb_130423,uncharacterized,,
gdb_130424,uncharacterized,,
gdb_130432,uncharacterized,,
gdb_130433,uncharacterized,,
gdb_130434,uncharacterized,,
gdb_130435,uncharacterized,,
gdb_130436,uncharacterized,,
gdb_130438,uncharacterized,,
gdb_130439,uncharacterized,,
gdb_130440,uncharacterized,,
gdb_130441,uncharacterized,,
gdb_130442,uncharacterized,,
gdb_130443,uncharacterized,,
gdb_130446,uncharacterized,,
gdb_130447,uncharacterized,,
gdb_130448,uncharacterized,,
gdb_130449,uncharacterized,,
gdb_130450,uncharacterized,,
gdb_130451,uncharacterized,,
gdb_130452,uncharacterized,,
gdb_130455,uncharacterized,,
gdb_130456,uncharacterized,,
gdb_130457,uncharacterized,,
gdb_130458,uncharacterized,,
gdb_130459,uncharacterized,,
gdb_130460,uncharacterized,,
gdb_130461,uncharacterized,,
gdb_130463,uncharacterized,,
gdb_130467,uncharacterized,,
gdb_130470,uncharacterized,,
gdb_130476,uncharacterized,,
gdb_130480,uncharacterized,,
gdb_130489,invalid_structure,"Explicit valence for atom # 7 C, 5, is greater than permitted",
gdb_130508,invalid_structure,"Explicit valence for atom # 7 C, 5, is greater than permitted",
gdb_130531,uncharacterized,,
gdb_130537,uncharacterized,,
gdb_130538,uncharacterized,,
gdb_130583,uncharacterized,,
gdb_130584,uncharacterized,,
gdb_130588,uncharacterized,,
gdb_130592,uncharacterized,,
gdb_130603,uncharacterized,,
gdb_130620,uncharacterized,,
gdb_130630,uncharacterized,,
gdb_130635,uncharacterized,,
gdb_130662,uncharacterized,,
gdb_130664,uncharacterized,,
gdb_130665,uncharacterized,,
gdb_130666,uncharacterized,,
gdb_130667,uncharacterized,,
gdb_130669,uncharacterized,,
gdb_130670,uncharacterized,,
gdb_130680,uncharacterized,,
gdb_130684,uncharacterized,,
gdb_130686,uncharacterized,,
gdb_130692,uncharacterized,,
gdb_130741,uncharacterized,,
gdb_130747,uncharacterized,,
gdb_130794,uncharacterized,,
gdb_130861,uncharacterized,,
gdb_130879,uncharacterized,,
gdb_130883,uncharacterized,,
gdb_130919,uncharacterized,,
gdb_131092,uncharacterized,,
gdb_131165,uncharacterized,,
gdb_131225,uncharacterized,,
gdb_131288,uncharacterized,,
gdb_131289,uncharacterized,,
gdb_131344,uncharacterized,,
gdb_131514,uncharacterized,,
gdb_131542,uncharacterized,,
gdb_131555,uncharacterized,,
gdb_131647,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131649,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131650,uncharacterized,,
gdb_131652,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131653,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131659,uncharacterized,,
gdb_131671,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131679,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131691,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131693,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131694,uncharacterized,,
gdb_131695,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131696,uncharacterized,,
gdb_131697,uncharacterized,,
gdb_131699,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_131700,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
